Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,day_name,is_weekend,season,is_holiday,holiday_name,week_of_year,quarter,day_of_year,is_month_start,is_month_end
2023-06-01,P0001,150,85.79,12868.5,S002,2819,2022-02-02,S002,54.62,32.62,1,6,2023,3,Thursday,0,monsoon,0,,22,2,152,1,0
2023-06-02,P0001,66,83.63,5519.58,S004,1262,2022-02-03,S004,54.62,28.21,2,6,2023,4,Friday,0,monsoon,0,,22,2,153,0,0
2023-06-03,P0001,58,77.88,4517.04,S001,2568,2022-02-07,S001,54.62,30.58,3,6,2023,5,Saturday,1,monsoon,0,,22,2,154,0,0
2023-06-04,P0001,23,30.18,694.14,S005,2903,2022-02-07,S005,54.62,33.22,4,6,2023,6,Sunday,1,monsoon,0,,22,2,155,0,0
2023-06-05,P0001,280,20.82,5829.6,S004,1200,2022-02-01,S004,54.62,27.87,5,6,2023,0,Monday,0,monsoon,0,,23,2,156,0,0
2023-07-01,P0001,100,82.88,8288.0,S003,1146,2022-02-03,S003,54.62,29.9,1,7,2023,5,Saturday,1,monsoon,0,,26,3,182,1,0
2023-07-02,P0001,66,83.63,5519.58,S004,4587,2022-02-04,S004,54.62,23.77,2,7,2023,6,Sunday,1,monsoon,0,,26,3,183,0,0
2023-07-03,P0001,3,36.3,108.9,S005,3508,2022-02-09,S005,54.62,27.32,3,7,2023,0,Monday,0,monsoon,0,,27,3,184,0,0
2023-07-04,P0001,104,32.8,3411.2,S002,2065,2022-02-08,S002,54.62,35.0,4,7,2023,1,Tuesday,0,monsoon,0,,27,3,185,0,0
2023-07-05,P0001,280,20.82,5829.6,S004,2257,2022-02-02,S004,54.62,31.93,5,7,2023,2,Wednesday,0,monsoon,0,,27,3,186,0,0
2023-08-01,P0001,100,82.88,8288.0,S003,4302,2022-02-02,S003,54.62,37.26,1,8,2023,1,Tuesday,0,monsoon,0,,31,3,213,1,0
2023-08-02,P0001,101,16.86,1702.86,S004,2856,2022-02-08,S004,54.62,34.56,2,8,2023,2,Wednesday,0,monsoon,0,,31,3,214,0,0
2023-08-03,P0001,3,36.3,108.9,S005,2903,2022-02-07,S005,54.62,33.22,3,8,2023,3,Thursday,0,monsoon,0,,31,3,215,0,0
2023-08-04,P0001,104,32.8,3411.2,S002,3546,2022-02-07,S002,54.62,37.22,4,8,2023,4,Friday,0,monsoon,0,,31,3,216,0,0
2023-08-05,P0001,280,20.82,5829.6,S004,1262,2022-02-03,S004,54.62,28.21,5,8,2023,5,Saturday,1,monsoon,0,,31,3,217,0,0
2023-09-01,P0001,100,82.88,8288.0,S003,2152,2022-02-01,S003,54.62,37.62,1,9,2023,4,Friday,0,monsoon,0,,35,3,244,1,0
2023-09-02,P0001,101,16.86,1702.86,S004,2008,2022-02-07,S004,54.62,24.33,2,9,2023,5,Saturday,1,monsoon,0,,35,3,245,0,0
2023-09-03,P0001,66,83.63,5519.58,S004,3361,2022-02-05,S004,54.62,33.39,3,9,2023,6,Sunday,1,monsoon,0,,35,3,246,0,0
2023-09-04,P0001,147,67.21,9879.87,S003,4324,2022-02-08,S003,54.62,22.06,4,9,2023,0,Monday,0,monsoon,0,,36,3,247,0,0
2023-09-05,P0001,280,20.82,5829.6,S004,4587,2022-02-04,S004,54.62,23.77,5,9,2023,1,Tuesday,0,monsoon,0,,36,3,248,0,0
2023-10-01,P0001,96,48.08,4615.68,S002,3849,2022-02-06,S002,54.62,24.87,1,10,2023,6,Sunday,1,post_monsoon,0,,39,4,274,1,0
2023-10-02,P0001,101,16.86,1702.86,S004,3388,2022-02-06,S004,54.62,27.68,2,10,2023,0,Monday,0,post_monsoon,0,,40,4,275,0,0
2023-10-03,P0001,66,83.63,5519.58,S004,3388,2022-02-06,S004,54.62,27.68,3,10,2023,1,Tuesday,0,post_monsoon,0,,40,4,276,0,0
2023-10-04,P0001,147,67.21,9879.87,S003,2679,2022-02-06,S003,54.62,22.18,4,10,2023,2,Wednesday,0,post_monsoon,0,,40,4,277,0,0
2023-10-05,P0001,23,30.18,694.14,S005,2682,2022-02-03,S005,54.62,23.78,5,10,2023,3,Thursday,0,post_monsoon,0,,40,4,278,0,0
2023-11-01,P0001,96,48.08,4615.68,S002,3546,2022-02-07,S002,54.62,37.22,1,11,2023,2,Wednesday,0,post_monsoon,0,,44,4,305,1,0
2023-11-02,P0001,101,16.86,1702.86,S004,3361,2022-02-05,S004,54.62,33.39,2,11,2023,3,Thursday,0,post_monsoon,0,,44,4,306,0,0
2023-11-03,P0001,66,83.63,5519.58,S004,2008,2022-02-07,S004,54.62,24.33,3,11,2023,4,Friday,0,post_monsoon,0,,44,4,307,0,0
2023-11-04,P0001,147,67.21,9879.87,S003,1399,2022-02-05,S003,54.62,37.48,4,11,2023,5,Saturday,1,post_monsoon,0,,44,4,308,0,0
2023-11-05,P0001,23,30.18,694.14,S005,1301,2022-02-04,S005,54.62,32.16,5,11,2023,6,Sunday,1,post_monsoon,0,,44,4,309,0,0
2023-12-01,P0001,96,48.08,4615.68,S002,2065,2022-02-08,S002,54.62,35.0,1,12,2023,4,Friday,0,winter,0,,48,4,335,1,0
2023-12-02,P0001,101,16.86,1702.86,S004,4587,2022-02-04,S004,54.62,23.77,2,12,2023,5,Saturday,1,winter,0,,48,4,336,0,0
2023-12-03,P0001,66,83.63,5519.58,S004,2856,2022-02-08,S004,54.62,34.56,3,12,2023,6,Sunday,1,winter,0,,48,4,337,0,0
2023-12-04,P0001,147,67.21,9879.87,S003,3277,2022-02-04,S003,54.62,23.24,4,12,2023,0,Monday,0,winter,0,,49,4,338,0,0
2023-12-05,P0001,147,67.21,9879.87,S003,2516,2022-02-07,S003,54.62,29.43,5,12,2023,1,Tuesday,0,winter,0,,49,4,339,0,0
,P0001,23,24.71,568.33,S004,2008,2022-02-07,S004,54.62,24.33,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,3361,2022-02-05,S004,54.62,33.39,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,1262,2022-02-03,S004,54.62,28.21,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,2257,2022-02-02,S004,54.62,31.93,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,1200,2022-02-01,S004,54.62,27.87,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,4890,2022-01-31,S004,54.62,28.22,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,2396,2022-02-09,S003,54.62,26.34,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,4324,2022-02-08,S003,54.62,22.06,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,2516,2022-02-07,S003,54.62,29.43,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,2679,2022-02-06,S003,54.62,22.18,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,1399,2022-02-05,S003,54.62,37.48,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,3277,2022-02-04,S003,54.62,23.24,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,1146,2022-02-03,S003,54.62,29.9,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,4587,2022-02-04,S004,54.62,23.77,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,2856,2022-02-08,S004,54.62,34.56,,,,,,0,,0,,,,,0,0
,P0001,23,24.71,568.33,S004,3723,2022-02-09,S004,54.62,23.2,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,2478,2022-01-31,S005,54.62,35.99,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,1569,2022-02-05,S001,54.62,33.29,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,3557,2022-02-04,S001,54.62,23.54,,,,,,0,,0,,,,,0,0
,P0001,114,73.48,8376.72,S003,4324,2022-02-08,S003,54.62,22.06,,,,,,0,,0,,,,,0,0
,P0001,114,73.48,8376.72,S003,2396,2022-02-09,S003,54.62,26.34,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,3508,2022-02-09,S005,54.62,27.32,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,2881,2022-02-08,S005,54.62,25.63,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,2903,2022-02-07,S005,54.62,33.22,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,2631,2022-02-06,S005,54.62,35.24,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,2219,2022-02-05,S005,54.62,29.37,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,1301,2022-02-04,S005,54.62,32.16,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,2682,2022-02-03,S005,54.62,23.78,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,53,21.2,1123.6,S005,3690,2022-02-01,S005,54.62,27.44,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,4302,2022-02-02,S003,54.62,37.26,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,2152,2022-02-01,S003,54.62,37.62,,,,,,0,,0,,,,,0,0
,P0001,264,72.31,19089.84,S003,2082,2022-01-31,S003,54.62,23.85,,,,,,0,,0,,,,,0,0
,P0001,67,67.49,4521.83,S005,2478,2022-01-31,S005,54.62,35.99,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,3449,2022-02-01,S001,54.62,22.36,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,3508,2022-02-09,S005,54.62,27.32,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,2881,2022-02-08,S005,54.62,25.63,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,2903,2022-02-07,S005,54.62,33.22,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,2631,2022-02-06,S005,54.62,35.24,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,2219,2022-02-05,S005,54.62,29.37,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,1301,2022-02-04,S005,54.62,32.16,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,2682,2022-02-03,S005,54.62,23.78,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,3690,2022-02-01,S005,54.62,27.44,,,,,,0,,0,,,,,0,0
,P0001,97,41.28,4004.16,S005,2478,2022-01-31,S005,54.62,35.99,,,,,,0,,0,,,,,0,0
,P0001,96,48.08,4615.68,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,96,48.08,4615.68,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,4312,2022-02-02,S001,54.62,32.37,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,1830,2022-02-06,S001,54.62,24.62,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,2707,2022-02-03,S001,54.62,22.69,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,1569,2022-02-05,S001,54.62,33.29,,,,,,0,,0,,,,,0,0
,P0001,67,67.49,4521.83,S005,3690,2022-02-01,S005,54.62,27.44,,,,,,0,,0,,,,,0,0
,P0001,67,67.49,4521.83,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,67,67.49,4521.83,S005,2682,2022-02-03,S005,54.62,23.78,,,,,,0,,0,,,,,0,0
,P0001,341,90.22,30765.02,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,341,90.22,30765.02,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,341,90.22,30765.02,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,341,90.22,30765.02,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,147,28.46,4183.62,S001,3449,2022-02-01,S001,54.62,22.36,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,4322,2022-02-10,S001,54.62,24.88,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,2996,2022-02-09,S001,54.62,25.25,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,1850,2022-02-08,S001,54.62,33.44,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,2568,2022-02-07,S001,54.62,30.58,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,1830,2022-02-06,S001,54.62,24.62,,,,,,0,,0,,,,,0,0
,P0001,2,66.3,132.6,S001,3557,2022-02-04,S001,54.62,23.54,,,,,,0,,0,,,,,0,0
,P0001,96,48.08,4615.68,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,2568,2022-02-07,S001,54.62,30.58,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,2996,2022-02-09,S001,54.62,25.25,,,,,,0,,0,,,,,0,0
,P0001,36,32.68,1176.48,S001,2996,2022-02-09,S001,54.62,25.25,,,,,,0,,0,,,,,0,0
,P0001,36,32.68,1176.48,S001,1850,2022-02-08,S001,54.62,33.44,,,,,,0,,0,,,,,0,0
,P0001,36,32.68,1176.48,S001,2568,2022-02-07,S001,54.62,30.58,,,,,,0,,0,,,,,0,0
,P0001,36,32.68,1176.48,S001,1830,2022-02-06,S001,54.62,24.62,,,,,,0,,0,,,,,0,0
,P0001,77,70.33,5415.41,S005,2631,2022-02-06,S005,54.62,35.24,,,,,,0,,0,,,,,0,0
,P0001,77,70.33,5415.41,S005,2903,2022-02-07,S005,54.62,33.22,,,,,,0,,0,,,,,0,0
,P0001,77,70.33,5415.41,S005,2881,2022-02-08,S005,54.62,25.63,,,,,,0,,0,,,,,0,0
,P0001,77,70.33,5415.41,S005,3508,2022-02-09,S005,54.62,27.32,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,3508,2022-02-09,S005,54.62,27.32,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,2881,2022-02-08,S005,54.62,25.63,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,2903,2022-02-07,S005,54.62,33.22,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,2631,2022-02-06,S005,54.62,35.24,,,,,,0,,0,,,,,0,0
,P0001,77,70.33,5415.41,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,2516,2022-02-07,S003,54.62,29.43,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,2679,2022-02-06,S003,54.62,22.18,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,1399,2022-02-05,S003,54.62,37.48,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,3277,2022-02-04,S003,54.62,23.24,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,1146,2022-02-03,S003,54.62,29.9,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,4302,2022-02-02,S003,54.62,37.26,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,2152,2022-02-01,S003,54.62,37.62,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,2065,2022-02-08,S002,54.62,35.0,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,3546,2022-02-07,S002,54.62,37.22,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,3849,2022-02-06,S002,54.62,24.87,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,4110,2022-02-05,S002,54.62,31.58,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,1815,2022-02-04,S002,54.62,34.82,,,,,,0,,0,,,,,0,0
,P0001,42,31.79,1335.18,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,2219,2022-02-05,S005,54.62,29.37,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,1301,2022-02-04,S005,54.62,32.16,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,2682,2022-02-03,S005,54.62,23.78,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,1146,2022-02-03,S003,54.62,29.9,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,4302,2022-02-02,S003,54.62,37.26,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,2152,2022-02-01,S003,54.62,37.62,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,2082,2022-01-31,S003,54.62,23.85,,,,,,0,,0,,,,,0,0
,P0001,343,66.57,22833.51,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,343,66.57,22833.51,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,343,66.57,22833.51,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,343,66.57,22833.51,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,155,78.43,12156.65,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,155,78.43,12156.65,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,155,78.43,12156.65,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,155,78.43,12156.65,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,4322,2022-02-10,S001,54.62,24.88,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,3277,2022-02-04,S003,54.62,23.24,,,,,,0,,0,,,,,0,0
,P0001,350,41.72,14602.0,S001,1850,2022-02-08,S001,54.62,33.44,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,1399,2022-02-05,S003,54.62,37.48,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,2516,2022-02-07,S003,54.62,29.43,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,3690,2022-02-01,S005,54.62,27.44,,,,,,0,,0,,,,,0,0
,P0001,408,89.6,36556.8,S005,2478,2022-01-31,S005,54.62,35.99,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,3723,2022-02-09,S004,54.62,23.2,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,2856,2022-02-08,S004,54.62,34.56,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,2008,2022-02-07,S004,54.62,24.33,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,3388,2022-02-06,S004,54.62,27.68,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,3361,2022-02-05,S004,54.62,33.39,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,4587,2022-02-04,S004,54.62,23.77,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,1262,2022-02-03,S004,54.62,28.21,,,,,,0,,0,,,,,0,0
,P0001,253,80.62,20396.86,S004,2257,2022-02-02,S004,54.62,31.93,,,,,,0,,0,,,,,0,0
,P0001,81,27.95,2263.95,S001,4322,2022-02-10,S001,54.62,24.88,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,2396,2022-02-09,S003,54.62,26.34,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,4324,2022-02-08,S003,54.62,22.06,,,,,,0,,0,,,,,0,0
,P0001,112,84.48,9461.76,S003,2679,2022-02-06,S003,54.62,22.18,,,,,,0,,0,,,,,0,0
,P0001,57,21.01,1197.57,S003,4324,2022-02-08,S003,54.62,22.06,,,,,,0,,0,,,,,0,0
,P0001,96,48.08,4615.68,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,96,48.08,4615.68,S002,4110,2022-02-05,S002,54.62,31.58,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,4312,2022-02-02,S001,54.62,32.37,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,3449,2022-02-01,S001,54.62,22.36,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,4174,2022-01-31,S001,54.62,27.99,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,3508,2022-02-09,S005,54.62,27.32,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,2881,2022-02-08,S005,54.62,25.63,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,2903,2022-02-07,S005,54.62,33.22,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,2631,2022-02-06,S005,54.62,35.24,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,2219,2022-02-05,S005,54.62,29.37,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,1301,2022-02-04,S005,54.62,32.16,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,2682,2022-02-03,S005,54.62,23.78,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,2707,2022-02-03,S001,54.62,22.69,,,,,,0,,0,,,,,0,0
,P0001,74,40.47,2994.78,S005,2478,2022-01-31,S005,54.62,35.99,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,3557,2022-02-04,S001,54.62,23.54,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,1569,2022-02-05,S001,54.62,33.29,,,,,,0,,0,,,,,0,0
,P0001,37,91.05,3368.85,S001,1830,2022-02-06,S001,54.62,24.62,,,,,,0,,0,,,,,0,0
,P0001,58,77.88,4517.04,S001,4322,2022-02-10,S001,54.62,24.88,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,2172,2022-02-09,S002,54.62,36.08,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,2065,2022-02-08,S002,54.62,35.0,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,3546,2022-02-07,S002,54.62,37.22,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,3849,2022-02-06,S002,54.62,24.87,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,4110,2022-02-05,S002,54.62,31.58,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,1815,2022-02-04,S002,54.62,34.82,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,81,28.58,2314.98,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,83,45.49,3775.67,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,83,45.49,3775.67,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,83,45.49,3775.67,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,2008,2022-02-07,S004,54.62,24.33,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,3388,2022-02-06,S004,54.62,27.68,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,3361,2022-02-05,S004,54.62,33.39,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,4110,2022-02-05,S002,54.62,31.58,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,1815,2022-02-04,S002,54.62,34.82,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,2930,2022-02-03,S002,54.62,30.85,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,2819,2022-02-02,S002,54.62,32.62,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,4820,2022-02-01,S002,54.62,35.08,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,2685,2022-01-31,S002,54.62,31.87,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,2478,2022-01-31,S005,54.62,35.99,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,3690,2022-02-01,S005,54.62,27.44,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,4458,2022-02-02,S005,54.62,36.43,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,2682,2022-02-03,S005,54.62,23.78,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,1301,2022-02-04,S005,54.62,32.16,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,2219,2022-02-05,S005,54.62,29.37,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,2631,2022-02-06,S005,54.62,35.24,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,2903,2022-02-07,S005,54.62,33.22,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,2881,2022-02-08,S005,54.62,25.63,,,,,,0,,0,,,,,0,0
,P0001,195,21.71,4233.45,S005,3508,2022-02-09,S005,54.62,27.32,,,,,,0,,0,,,,,0,0
,P0001,161,56.24,9054.64,S002,2172,2022-02-09,S002,54.62,36.08,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,4587,2022-02-04,S004,54.62,23.77,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,1262,2022-02-03,S004,54.62,28.21,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,2257,2022-02-02,S004,54.62,31.93,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,1200,2022-02-01,S004,54.62,27.87,,,,,,0,,0,,,,,0,0
,P0001,198,57.58,11400.84,S004,4890,2022-01-31,S004,54.62,28.22,,,,,,0,,0,,,,,0,0
,P0001,53,93.06,4932.18,S003,2396,2022-02-09,S003,54.62,26.34,,,,,,0,,0,,,,,0,0
