Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,price_elasticity,elasticity_class
2022-08-09,P0001,81,27.95,2263.95,S001,1830,06-02-2022,S001,54.62,24.62,0.03629244968363216,Low Elasticity
2022-08-10,P0001,81,27.95,2263.95,S001,2568,07-02-2022,S001,54.62,30.58,0.03629244968363216,Low Elasticity
2022-08-11,P0001,81,27.95,2263.95,S001,1850,08-02-2022,S001,54.62,33.44,0.03629244968363216,Low Elasticity
2022-08-12,P0001,81,27.95,2263.95,S001,2996,09-02-2022,S001,54.62,25.25,0.03629244968363216,Low Elasticity
2022-08-13,P0001,81,27.95,2263.95,S001,4322,10-02-2022,S001,54.62,24.88,0.03629244968363216,Low Elasticity
2022-08-14,P0001,112,84.48,9461.76,S003,2396,09-02-2022,S003,54.62,26.34,0.03629244968363216,Low Elasticity
2022-08-15,P0001,112,84.48,9461.76,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2022-08-16,P0001,112,84.48,9461.76,S003,2679,06-02-2022,S003,54.62,22.18,0.03629244968363216,Low Elasticity
2022-08-17,P0001,57,21.01,1197.57,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2022-08-18,P0001,96,48.08,4615.68,S002,2930,03-02-2022,S002,54.62,30.85,0.03629244968363216,Low Elasticity
2022-08-19,P0001,96,48.08,4615.68,S002,4110,05-02-2022,S002,54.62,31.58,0.03629244968363216,Low Elasticity
2022-08-20,P0001,37,91.05,3368.85,S001,4312,02-02-2022,S001,54.62,32.37,0.03629244968363216,Low Elasticity
2022-08-21,P0001,37,91.05,3368.85,S001,3449,01-02-2022,S001,54.62,22.36,0.03629244968363216,Low Elasticity
2022-08-22,P0001,37,91.05,3368.85,S001,4174,31-01-2022,S001,54.62,27.99,0.03629244968363216,Low Elasticity
2022-08-23,P0001,74,40.47,2994.78,S005,3508,09-02-2022,S005,54.62,27.32,0.03629244968363216,Low Elasticity
2022-08-24,P0001,74,40.47,2994.78,S005,2881,08-02-2022,S005,54.62,25.63,0.03629244968363216,Low Elasticity
2022-08-25,P0001,74,40.47,2994.78,S005,2903,07-02-2022,S005,54.62,33.22,0.03629244968363216,Low Elasticity
2022-08-26,P0001,74,40.47,2994.78,S005,2631,06-02-2022,S005,54.62,35.24,0.03629244968363216,Low Elasticity
2022-08-27,P0001,74,40.47,2994.78,S005,2219,05-02-2022,S005,54.62,29.37,0.03629244968363216,Low Elasticity
2022-08-28,P0001,74,40.47,2994.78,S005,1301,04-02-2022,S005,54.62,32.16,0.03629244968363216,Low Elasticity
2022-08-29,P0001,74,40.47,2994.78,S005,2682,03-02-2022,S005,54.62,23.78,0.03629244968363216,Low Elasticity
2022-08-30,P0001,74,40.47,2994.78,S005,4458,02-02-2022,S005,54.62,36.43,0.03629244968363216,Low Elasticity
2022-08-31,P0001,37,91.05,3368.85,S001,2707,03-02-2022,S001,54.62,22.69,0.03629244968363216,Low Elasticity
2022-09-01,P0001,74,40.47,2994.78,S005,3690,01-02-2022,S005,54.62,27.44,0.03629244968363216,Low Elasticity
2022-09-02,P0001,271,81.01,21953.71,S003,2082,31-01-2022,S003,54.62,23.85,0.03629244968363216,Low Elasticity
2022-09-03,P0001,271,81.01,21953.71,S003,2152,01-02-2022,S003,54.62,37.62,0.03629244968363216,Low Elasticity
2022-09-04,P0001,271,81.01,21953.71,S003,4302,02-02-2022,S003,54.62,37.26,0.03629244968363216,Low Elasticity
2022-09-05,P0001,271,81.01,21953.71,S003,1146,03-02-2022,S003,54.62,29.9,0.03629244968363216,Low Elasticity
2022-09-06,P0001,271,81.01,21953.71,S003,3277,04-02-2022,S003,54.62,23.24,0.03629244968363216,Low Elasticity
2022-09-07,P0001,271,81.01,21953.71,S003,1399,05-02-2022,S003,54.62,37.48,0.03629244968363216,Low Elasticity
2022-09-08,P0001,271,81.01,21953.71,S003,2679,06-02-2022,S003,54.62,22.18,0.03629244968363216,Low Elasticity
2022-09-09,P0001,271,81.01,21953.71,S003,2516,07-02-2022,S003,54.62,29.43,0.03629244968363216,Low Elasticity
2022-09-10,P0001,271,81.01,21953.71,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2022-09-11,P0001,271,81.01,21953.71,S003,2396,09-02-2022,S003,54.62,26.34,0.03629244968363216,Low Elasticity
2022-09-12,P0001,198,57.58,11400.84,S004,3723,09-02-2022,S004,54.62,23.2,0.03629244968363216,Low Elasticity
2022-09-13,P0001,74,40.47,2994.78,S005,2478,31-01-2022,S005,54.62,35.99,0.03629244968363216,Low Elasticity
2022-09-14,P0001,37,91.05,3368.85,S001,3557,04-02-2022,S001,54.62,23.54,0.03629244968363216,Low Elasticity
2022-09-15,P0001,37,91.05,3368.85,S001,1569,05-02-2022,S001,54.62,33.29,0.03629244968363216,Low Elasticity
2022-09-16,P0001,37,91.05,3368.85,S001,1830,06-02-2022,S001,54.62,24.62,0.03629244968363216,Low Elasticity
2022-09-17,P0001,58,77.88,4517.04,S001,4322,10-02-2022,S001,54.62,24.88,0.03629244968363216,Low Elasticity
2022-09-18,P0001,81,28.58,2314.98,S002,2172,09-02-2022,S002,54.62,36.08,0.03629244968363216,Low Elasticity
2022-09-19,P0001,81,28.58,2314.98,S002,2065,08-02-2022,S002,54.62,35.0,0.03629244968363216,Low Elasticity
2022-09-20,P0001,81,28.58,2314.98,S002,3546,07-02-2022,S002,54.62,37.22,0.03629244968363216,Low Elasticity
2022-09-21,P0001,81,28.58,2314.98,S002,3849,06-02-2022,S002,54.62,24.87,0.03629244968363216,Low Elasticity
2022-09-22,P0001,81,28.58,2314.98,S002,4110,05-02-2022,S002,54.62,31.58,0.03629244968363216,Low Elasticity
2022-09-23,P0001,81,28.58,2314.98,S002,1815,04-02-2022,S002,54.62,34.82,0.03629244968363216,Low Elasticity
2022-09-24,P0001,81,28.58,2314.98,S002,2930,03-02-2022,S002,54.62,30.85,0.03629244968363216,Low Elasticity
2022-09-25,P0001,81,28.58,2314.98,S002,2819,02-02-2022,S002,54.62,32.62,0.03629244968363216,Low Elasticity
2022-09-26,P0001,81,28.58,2314.98,S002,4820,01-02-2022,S002,54.62,35.08,0.03629244968363216,Low Elasticity
2022-09-27,P0001,81,28.58,2314.98,S002,2685,31-01-2022,S002,54.62,31.87,0.03629244968363216,Low Elasticity
2022-09-28,P0001,83,45.49,3775.67,S002,2685,31-01-2022,S002,54.62,31.87,0.03629244968363216,Low Elasticity
2022-09-29,P0001,83,45.49,3775.67,S002,4820,01-02-2022,S002,54.62,35.08,0.03629244968363216,Low Elasticity
2022-09-30,P0001,83,45.49,3775.67,S002,2819,02-02-2022,S002,54.62,32.62,0.03629244968363216,Low Elasticity
2022-10-01,P0001,83,45.49,3775.67,S002,2930,03-02-2022,S002,54.62,30.85,0.03629244968363216,Low Elasticity
2022-10-02,P0001,83,45.49,3775.67,S002,1815,04-02-2022,S002,54.62,34.82,0.03629244968363216,Low Elasticity
2022-10-03,P0001,83,45.49,3775.67,S002,4110,05-02-2022,S002,54.62,31.58,0.03629244968363216,Low Elasticity
2022-10-04,P0001,83,45.49,3775.67,S002,3849,06-02-2022,S002,54.62,24.87,0.03629244968363216,Low Elasticity
2022-10-05,P0001,83,45.49,3775.67,S002,3546,07-02-2022,S002,54.62,37.22,0.03629244968363216,Low Elasticity
2022-10-06,P0001,83,45.49,3775.67,S002,2065,08-02-2022,S002,54.62,35.0,0.03629244968363216,Low Elasticity
2022-10-07,P0001,83,45.49,3775.67,S002,2172,09-02-2022,S002,54.62,36.08,0.03629244968363216,Low Elasticity
2022-10-08,P0001,37,91.05,3368.85,S001,4322,10-02-2022,S001,54.62,24.88,0.03629244968363216,Low Elasticity
2022-10-09,P0001,37,91.05,3368.85,S001,2996,09-02-2022,S001,54.62,25.25,0.03629244968363216,Low Elasticity
2022-10-10,P0001,37,91.05,3368.85,S001,1850,08-02-2022,S001,54.62,33.44,0.03629244968363216,Low Elasticity
2022-10-11,P0001,37,91.05,3368.85,S001,2568,07-02-2022,S001,54.62,30.58,0.03629244968363216,Low Elasticity
2022-10-12,P0001,198,57.58,11400.84,S004,2856,08-02-2022,S004,54.62,34.56,0.03629244968363216,Low Elasticity
2022-10-13,P0001,198,57.58,11400.84,S004,2008,07-02-2022,S004,54.62,24.33,0.03629244968363216,Low Elasticity
2022-10-14,P0001,198,57.58,11400.84,S004,3388,06-02-2022,S004,54.62,27.68,0.03629244968363216,Low Elasticity
2022-10-15,P0001,198,57.58,11400.84,S004,3361,05-02-2022,S004,54.62,33.39,0.03629244968363216,Low Elasticity
2022-10-16,P0001,161,56.24,9054.64,S002,4110,05-02-2022,S002,54.62,31.58,0.03629244968363216,Low Elasticity
2022-10-17,P0001,161,56.24,9054.64,S002,1815,04-02-2022,S002,54.62,34.82,0.03629244968363216,Low Elasticity
2022-10-18,P0001,161,56.24,9054.64,S002,2930,03-02-2022,S002,54.62,30.85,0.03629244968363216,Low Elasticity
2022-10-19,P0001,161,56.24,9054.64,S002,2819,02-02-2022,S002,54.62,32.62,0.03629244968363216,Low Elasticity
2022-10-20,P0001,161,56.24,9054.64,S002,4820,01-02-2022,S002,54.62,35.08,0.03629244968363216,Low Elasticity
2022-10-21,P0001,161,56.24,9054.64,S002,2685,31-01-2022,S002,54.62,31.87,0.03629244968363216,Low Elasticity
2022-10-22,P0001,195,21.71,4233.45,S005,2478,31-01-2022,S005,54.62,35.99,0.03629244968363216,Low Elasticity
2022-10-23,P0001,195,21.71,4233.45,S005,3690,01-02-2022,S005,54.62,27.44,0.03629244968363216,Low Elasticity
2022-10-24,P0001,195,21.71,4233.45,S005,4458,02-02-2022,S005,54.62,36.43,0.03629244968363216,Low Elasticity
2022-10-25,P0001,195,21.71,4233.45,S005,2682,03-02-2022,S005,54.62,23.78,0.03629244968363216,Low Elasticity
2022-10-26,P0001,195,21.71,4233.45,S005,1301,04-02-2022,S005,54.62,32.16,0.03629244968363216,Low Elasticity
2022-10-27,P0001,195,21.71,4233.45,S005,2219,05-02-2022,S005,54.62,29.37,0.03629244968363216,Low Elasticity
2022-10-28,P0001,195,21.71,4233.45,S005,2631,06-02-2022,S005,54.62,35.24,0.03629244968363216,Low Elasticity
2022-10-29,P0001,195,21.71,4233.45,S005,2903,07-02-2022,S005,54.62,33.22,0.03629244968363216,Low Elasticity
2022-10-30,P0001,195,21.71,4233.45,S005,2881,08-02-2022,S005,54.62,25.63,0.03629244968363216,Low Elasticity
2022-10-31,P0001,195,21.71,4233.45,S005,3508,09-02-2022,S005,54.62,27.32,0.03629244968363216,Low Elasticity
2022-11-01,P0001,147,28.46,4183.62,S001,4322,10-02-2022,S001,54.62,24.88,0.03629244968363216,Low Elasticity
2022-11-02,P0001,147,28.46,4183.62,S001,2996,09-02-2022,S001,54.62,25.25,0.03629244968363216,Low Elasticity
2022-11-03,P0001,147,28.46,4183.62,S001,1850,08-02-2022,S001,54.62,33.44,0.03629244968363216,Low Elasticity
2022-11-04,P0001,147,28.46,4183.62,S001,2568,07-02-2022,S001,54.62,30.58,0.03629244968363216,Low Elasticity
2022-11-05,P0001,147,28.46,4183.62,S001,1830,06-02-2022,S001,54.62,24.62,0.03629244968363216,Low Elasticity
2022-11-06,P0001,147,28.46,4183.62,S001,1569,05-02-2022,S001,54.62,33.29,0.03629244968363216,Low Elasticity
2022-11-07,P0001,147,28.46,4183.62,S001,3557,04-02-2022,S001,54.62,23.54,0.03629244968363216,Low Elasticity
2022-11-08,P0001,147,28.46,4183.62,S001,2707,03-02-2022,S001,54.62,22.69,0.03629244968363216,Low Elasticity
2022-11-09,P0001,147,28.46,4183.62,S001,4312,02-02-2022,S001,54.62,32.37,0.03629244968363216,Low Elasticity
2022-11-10,P0001,161,56.24,9054.64,S002,3849,06-02-2022,S002,54.62,24.87,0.03629244968363216,Low Elasticity
2022-11-11,P0001,58,77.88,4517.04,S001,2996,09-02-2022,S001,54.62,25.25,0.03629244968363216,Low Elasticity
2022-11-12,P0001,161,56.24,9054.64,S002,3546,07-02-2022,S002,54.62,37.22,0.03629244968363216,Low Elasticity
2022-11-13,P0001,161,56.24,9054.64,S002,2172,09-02-2022,S002,54.62,36.08,0.03629244968363216,Low Elasticity
2022-11-14,P0001,198,57.58,11400.84,S004,4587,04-02-2022,S004,54.62,23.77,0.03629244968363216,Low Elasticity
2022-11-15,P0001,198,57.58,11400.84,S004,1262,03-02-2022,S004,54.62,28.21,0.03629244968363216,Low Elasticity
2022-11-16,P0001,198,57.58,11400.84,S004,2257,02-02-2022,S004,54.62,31.93,0.03629244968363216,Low Elasticity
2022-11-17,P0001,198,57.58,11400.84,S004,1200,01-02-2022,S004,54.62,27.87,0.03629244968363216,Low Elasticity
2022-11-18,P0001,198,57.58,11400.84,S004,4890,31-01-2022,S004,54.62,28.22,0.03629244968363216,Low Elasticity
2022-11-19,P0001,53,93.06,4932.18,S003,2396,09-02-2022,S003,54.62,26.34,0.03629244968363216,Low Elasticity
2022-11-20,P0001,53,93.06,4932.18,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2022-11-21,P0001,53,93.06,4932.18,S003,2516,07-02-2022,S003,54.62,29.43,0.03629244968363216,Low Elasticity
2022-11-22,P0001,53,93.06,4932.18,S003,2679,06-02-2022,S003,54.62,22.18,0.03629244968363216,Low Elasticity
2022-11-23,P0001,53,93.06,4932.18,S003,1399,05-02-2022,S003,54.62,37.48,0.03629244968363216,Low Elasticity
2022-11-24,P0001,53,93.06,4932.18,S003,3277,04-02-2022,S003,54.62,23.24,0.03629244968363216,Low Elasticity
2022-11-25,P0001,53,93.06,4932.18,S003,1146,03-02-2022,S003,54.62,29.9,0.03629244968363216,Low Elasticity
2022-11-26,P0001,53,93.06,4932.18,S003,4302,02-02-2022,S003,54.62,37.26,0.03629244968363216,Low Elasticity
2022-11-27,P0001,53,93.06,4932.18,S003,2152,01-02-2022,S003,54.62,37.62,0.03629244968363216,Low Elasticity
2022-11-28,P0001,53,93.06,4932.18,S003,2082,31-01-2022,S003,54.62,23.85,0.03629244968363216,Low Elasticity
2022-11-29,P0001,145,20.39,2956.55,S004,4890,31-01-2022,S004,54.62,28.22,0.03629244968363216,Low Elasticity
2022-11-30,P0001,145,20.39,2956.55,S004,1200,01-02-2022,S004,54.62,27.87,0.03629244968363216,Low Elasticity
2022-12-01,P0001,145,20.39,2956.55,S004,2257,02-02-2022,S004,54.62,31.93,0.03629244968363216,Low Elasticity
2022-12-02,P0001,145,20.39,2956.55,S004,1262,03-02-2022,S004,54.62,28.21,0.03629244968363216,Low Elasticity
2022-12-03,P0001,145,20.39,2956.55,S004,4587,04-02-2022,S004,54.62,23.77,0.03629244968363216,Low Elasticity
2022-12-04,P0001,145,20.39,2956.55,S004,3361,05-02-2022,S004,54.62,33.39,0.03629244968363216,Low Elasticity
2022-12-05,P0001,145,20.39,2956.55,S004,3388,06-02-2022,S004,54.62,27.68,0.03629244968363216,Low Elasticity
2022-12-06,P0001,145,20.39,2956.55,S004,2008,07-02-2022,S004,54.62,24.33,0.03629244968363216,Low Elasticity
2022-12-07,P0001,145,20.39,2956.55,S004,2856,08-02-2022,S004,54.62,34.56,0.03629244968363216,Low Elasticity
2022-12-08,P0001,145,20.39,2956.55,S004,3723,09-02-2022,S004,54.62,23.2,0.03629244968363216,Low Elasticity
2022-12-09,P0001,161,56.24,9054.64,S002,2065,08-02-2022,S002,54.62,35.0,0.03629244968363216,Low Elasticity
2022-12-10,P0001,96,48.08,4615.68,S002,1815,04-02-2022,S002,54.62,34.82,0.03629244968363216,Low Elasticity
2022-12-11,P0001,58,77.88,4517.04,S001,1850,08-02-2022,S001,54.62,33.44,0.03629244968363216,Low Elasticity
2022-12-12,P0001,58,77.88,4517.04,S001,1830,06-02-2022,S001,54.62,24.62,0.03629244968363216,Low Elasticity
2022-12-13,P0001,100,82.88,8288.0,S003,1399,05-02-2022,S003,54.62,37.48,0.03629244968363216,Low Elasticity
2022-12-14,P0001,100,82.88,8288.0,S003,2679,06-02-2022,S003,54.62,22.18,0.03629244968363216,Low Elasticity
2022-12-15,P0001,100,82.88,8288.0,S003,2516,07-02-2022,S003,54.62,29.43,0.03629244968363216,Low Elasticity
2022-12-16,P0001,100,82.88,8288.0,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2022-12-17,P0001,100,82.88,8288.0,S003,2396,09-02-2022,S003,54.62,26.34,0.03629244968363216,Low Elasticity
2022-12-18,P0001,150,85.79,12868.5,S002,2172,09-02-2022,S002,54.62,36.08,0.03629244968363216,Low Elasticity
2022-12-19,P0001,150,85.79,12868.5,S002,2065,08-02-2022,S002,54.62,35.0,0.03629244968363216,Low Elasticity
2022-12-20,P0001,150,85.79,12868.5,S002,3546,07-02-2022,S002,54.62,37.22,0.03629244968363216,Low Elasticity
2022-12-21,P0001,150,85.79,12868.5,S002,3849,06-02-2022,S002,54.62,24.87,0.03629244968363216,Low Elasticity
2022-12-22,P0001,150,85.79,12868.5,S002,4110,05-02-2022,S002,54.62,31.58,0.03629244968363216,Low Elasticity
2022-12-23,P0001,150,85.79,12868.5,S002,1815,04-02-2022,S002,54.62,34.82,0.03629244968363216,Low Elasticity
2022-12-24,P0001,100,82.88,8288.0,S003,3277,04-02-2022,S003,54.62,23.24,0.03629244968363216,Low Elasticity
2022-12-25,P0001,150,85.79,12868.5,S002,2930,03-02-2022,S002,54.62,30.85,0.03629244968363216,Low Elasticity
2022-12-26,P0001,150,85.79,12868.5,S002,4820,01-02-2022,S002,54.62,35.08,0.03629244968363216,Low Elasticity
2022-12-27,P0001,150,85.79,12868.5,S002,2685,31-01-2022,S002,54.62,31.87,0.03629244968363216,Low Elasticity
2022-12-28,P0001,107,53.99,5776.93,S001,4322,10-02-2022,S001,54.62,24.88,0.03629244968363216,Low Elasticity
2022-12-29,P0001,107,53.99,5776.93,S001,2996,09-02-2022,S001,54.62,25.25,0.03629244968363216,Low Elasticity
2022-12-30,P0001,107,53.99,5776.93,S001,1850,08-02-2022,S001,54.62,33.44,0.03629244968363216,Low Elasticity
2022-12-31,P0001,107,53.99,5776.93,S001,2568,07-02-2022,S001,54.62,30.58,0.03629244968363216,Low Elasticity
2023-01-01,P0001,107,53.99,5776.93,S001,1830,06-02-2022,S001,54.62,24.62,0.03629244968363216,Low Elasticity
2023-01-02,P0001,107,53.99,5776.93,S001,1569,05-02-2022,S001,54.62,33.29,0.03629244968363216,Low Elasticity
2023-01-03,P0001,107,53.99,5776.93,S001,3557,04-02-2022,S001,54.62,23.54,0.03629244968363216,Low Elasticity
2023-01-04,P0001,107,53.99,5776.93,S001,2707,03-02-2022,S001,54.62,22.69,0.03629244968363216,Low Elasticity
2023-01-05,P0001,66,83.63,5519.58,S004,4890,31-01-2022,S004,54.62,28.22,0.03629244968363216,Low Elasticity
2023-01-06,P0001,150,85.79,12868.5,S002,2819,02-02-2022,S002,54.62,32.62,0.03629244968363216,Low Elasticity
2023-01-07,P0001,100,82.88,8288.0,S003,1146,03-02-2022,S003,54.62,29.9,0.03629244968363216,Low Elasticity
2023-01-08,P0001,100,82.88,8288.0,S003,4302,02-02-2022,S003,54.62,37.26,0.03629244968363216,Low Elasticity
2023-01-09,P0001,100,82.88,8288.0,S003,2152,01-02-2022,S003,54.62,37.62,0.03629244968363216,Low Elasticity
2023-01-10,P0001,96,48.08,4615.68,S002,3849,06-02-2022,S002,54.62,24.87,0.03629244968363216,Low Elasticity
2023-01-11,P0001,96,48.08,4615.68,S002,3546,07-02-2022,S002,54.62,37.22,0.03629244968363216,Low Elasticity
2023-01-12,P0001,96,48.08,4615.68,S002,2065,08-02-2022,S002,54.62,35.0,0.03629244968363216,Low Elasticity
2023-01-13,P0001,96,48.08,4615.68,S002,2172,09-02-2022,S002,54.62,36.08,0.03629244968363216,Low Elasticity
2023-01-14,P0001,13,91.6,1190.8,S004,3723,09-02-2022,S004,54.62,23.2,0.03629244968363216,Low Elasticity
2023-01-15,P0001,13,91.6,1190.8,S004,2856,08-02-2022,S004,54.62,34.56,0.03629244968363216,Low Elasticity
2023-01-16,P0001,13,91.6,1190.8,S004,2008,07-02-2022,S004,54.62,24.33,0.03629244968363216,Low Elasticity
2023-01-17,P0001,13,91.6,1190.8,S004,3388,06-02-2022,S004,54.62,27.68,0.03629244968363216,Low Elasticity
2023-01-18,P0001,13,91.6,1190.8,S004,3361,05-02-2022,S004,54.62,33.39,0.03629244968363216,Low Elasticity
2023-01-19,P0001,13,91.6,1190.8,S004,4587,04-02-2022,S004,54.62,23.77,0.03629244968363216,Low Elasticity
2023-01-20,P0001,13,91.6,1190.8,S004,1262,03-02-2022,S004,54.62,28.21,0.03629244968363216,Low Elasticity
2023-01-21,P0001,13,91.6,1190.8,S004,2257,02-02-2022,S004,54.62,31.93,0.03629244968363216,Low Elasticity
2023-01-22,P0001,13,91.6,1190.8,S004,1200,01-02-2022,S004,54.62,27.87,0.03629244968363216,Low Elasticity
2023-01-23,P0001,13,91.6,1190.8,S004,4890,31-01-2022,S004,54.62,28.22,0.03629244968363216,Low Elasticity
2023-01-24,P0001,39,66.68,2600.52,S003,2396,09-02-2022,S003,54.62,26.34,0.03629244968363216,Low Elasticity
2023-01-25,P0001,39,66.68,2600.52,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2023-01-26,P0001,39,66.68,2600.52,S003,2516,07-02-2022,S003,54.62,29.43,0.03629244968363216,Low Elasticity
2023-01-27,P0001,39,66.68,2600.52,S003,2679,06-02-2022,S003,54.62,22.18,0.03629244968363216,Low Elasticity
2023-01-28,P0001,39,66.68,2600.52,S003,1399,05-02-2022,S003,54.62,37.48,0.03629244968363216,Low Elasticity
2023-01-29,P0001,39,66.68,2600.52,S003,3277,04-02-2022,S003,54.62,23.24,0.03629244968363216,Low Elasticity
2023-01-30,P0001,39,66.68,2600.52,S003,1146,03-02-2022,S003,54.62,29.9,0.03629244968363216,Low Elasticity
2023-01-31,P0001,39,66.68,2600.52,S003,4302,02-02-2022,S003,54.62,37.26,0.03629244968363216,Low Elasticity
2023-02-01,P0001,39,66.68,2600.52,S003,2152,01-02-2022,S003,54.62,37.62,0.03629244968363216,Low Elasticity
2023-02-02,P0001,39,66.68,2600.52,S003,2082,31-01-2022,S003,54.62,23.85,0.03629244968363216,Low Elasticity
2023-02-03,P0001,100,82.88,8288.0,S003,2082,31-01-2022,S003,54.62,23.85,0.03629244968363216,Low Elasticity
2023-02-04,P0001,66,83.63,5519.58,S004,1200,01-02-2022,S004,54.62,27.87,0.03629244968363216,Low Elasticity
2023-02-05,P0001,66,83.63,5519.58,S004,2257,02-02-2022,S004,54.62,31.93,0.03629244968363216,Low Elasticity
2023-02-06,P0001,66,83.63,5519.58,S004,1262,03-02-2022,S004,54.62,28.21,0.03629244968363216,Low Elasticity
2023-02-07,P0001,66,83.63,5519.58,S004,4587,04-02-2022,S004,54.62,23.77,0.03629244968363216,Low Elasticity
2023-02-08,P0001,101,16.86,1702.86,S004,2856,08-02-2022,S004,54.62,34.56,0.03629244968363216,Low Elasticity
2023-02-09,P0001,101,16.86,1702.86,S004,2008,07-02-2022,S004,54.62,24.33,0.03629244968363216,Low Elasticity
2023-02-10,P0001,101,16.86,1702.86,S004,3388,06-02-2022,S004,54.62,27.68,0.03629244968363216,Low Elasticity
2023-02-11,P0001,101,16.86,1702.86,S004,3361,05-02-2022,S004,54.62,33.39,0.03629244968363216,Low Elasticity
2023-02-12,P0001,101,16.86,1702.86,S004,4587,04-02-2022,S004,54.62,23.77,0.03629244968363216,Low Elasticity
2023-02-13,P0001,101,16.86,1702.86,S004,1262,03-02-2022,S004,54.62,28.21,0.03629244968363216,Low Elasticity
2023-02-14,P0001,101,16.86,1702.86,S004,2257,02-02-2022,S004,54.62,31.93,0.03629244968363216,Low Elasticity
2023-02-15,P0001,101,16.86,1702.86,S004,1200,01-02-2022,S004,54.62,27.87,0.03629244968363216,Low Elasticity
2023-02-16,P0001,101,16.86,1702.86,S004,4890,31-01-2022,S004,54.62,28.22,0.03629244968363216,Low Elasticity
2023-02-17,P0001,170,96.28,16367.6,S003,2396,09-02-2022,S003,54.62,26.34,0.03629244968363216,Low Elasticity
2023-02-18,P0001,170,96.28,16367.6,S003,4324,08-02-2022,S003,54.62,22.06,0.03629244968363216,Low Elasticity
2023-02-19,P0001,170,96.28,16367.6,S003,2516,07-02-2022,S003,54.62,29.43,0.03629244968363216,Low Elasticity
2023-02-20,P0001,170,96.28,16367.6,S003,2679,06-02-2022,S003,54.62,22.18,0.03629244968363216,Low Elasticity
2023-02-21,P0001,170,96.28,16367.6,S003,1399,05-02-2022,S003,54.62,37.48,0.03629244968363216,Low Elasticity
2023-02-22,P0001,170,96.28,16367.6,S003,3277,04-02-2022,S003,54.62,23.24,0.03629244968363216,Low Elasticity
2023-02-23,P0001,170,96.28,16367.6,S003,1146,03-02-2022,S003,54.62,29.9,0.03629244968363216,Low Elasticity
